Type,Name,Age,Breed,Gender,Color,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,AdoptionSpeed
2,1,3,1,2,3,2,1,1,1,1,1,1,100,0,1.0,4
1,1,7,2,2,1,3,2,1,1,2,1,1,0,0,1.0,1
1,1,3,1,1,2,2,1,1,1,2,1,1,0,0,1.0,4
1,1,1,1,2,2,2,1,1,1,2,1,1,0,0,6.0,2
2,1,3,1,2,1,1,1,2,2,2,1,1,0,0,3.0,3
2,1,3,1,2,3,2,1,2,2,2,1,1,0,0,3.0,2
1,1,12,2,1,1,2,2,3,3,1,1,1,150,0,3.0,4
1,1,2,2,2,1,2,1,1,1,2,1,1,0,0,3.0,3
1,0,2,1,2,3,1,1,2,2,2,1,5,0,0,16.0,2
1,1,3,2,2,2,1,2,3,1,2,1,1,0,0,1.0,4
1,1,25,1,1,2,2,3,1,1,2,1,1,100,0,2.0,1
2,1,14,1,2,1,2,1,3,3,3,1,1,0,0,2.0,1
1,1,1,1,3,3,3,2,2,1,2,1,12,0,0,5.0,2
1,1,1,2,2,1,2,2,1,1,2,1,1,0,0,1.0,3
2,1,1,1,2,3,1,1,3,3,2,1,1,30,0,1.0,4
1,1,10,2,2,2,2,2,1,1,2,1,1,0,0,2.0,1
2,1,7,1,1,2,2,1,2,1,2,1,2,0,0,3.0,4
2,1,2,1,2,2,1,1,2,2,2,1,2,0,0,4.0,4
1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,5.0,1
2,1,12,1,2,2,2,2,1,1,1,1,1,150,0,1.0,1
1,1,84,1,1,2,2,2,1,1,1,2,1,0,0,1.0,4
2,1,3,1,1,2,2,1,2,2,2,1,1,0,0,1.0,1
1,1,6,1,2,1,2,2,2,1,2,1,1,0,1,4.0,4
2,1,4,1,1,3,1,1,1,1,2,1,2,40,0,5.0,4
1,1,8,2,1,1,2,1,1,1,2,1,1,0,0,10.0,2
2,0,1,1,2,3,2,1,2,2,2,1,3,0,0,8.0,3
2,1,1,2,2,2,2,1,2,1,2,1,1,0,0,3.0,0
2,1,18,1,2,2,2,1,2,2,2,1,1,0,0,3.0,0
2,1,2,1,2,2,1,1,2,2,2,1,1,0,0,2.0,4
2,1,36,1,2,3,2,2,2,2,1,1,1,0,0,4.0,4
1,1,2,1,2,2,2,2,3,3,2,1,1,0,0,2.0,3
1,1,6,2,3,2,2,2,1,3,3,1,2,0,0,1.0,4
2,1,2,1,1,1,1,1,2,2,2,1,1,0,0,2.0,3
1,1,1,1,2,3,3,1,2,2,2,1,1,50,0,9.0,1
2,1,18,1,1,1,2,1,1,1,1,1,1,0,0,1.0,4
1,1,4,2,1,3,3,2,2,1,2,1,1,0,0,12.0,2
2,1,6,2,1,2,2,1,2,2,2,1,2,0,0,5.0,4
1,1,2,1,1,2,2,1,2,1,2,1,1,0,0,1.0,2
1,1,4,2,2,3,2,1,3,1,3,1,4,0,0,5.0,3
1,1,2,2,2,2,2,2,2,1,2,1,1,0,0,4.0,3
1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,1.0,3
1,1,2,1,1,2,2,1,1,1,2,1,1,0,2,4.0,3
1,1,8,1,1,2,2,1,2,2,2,1,1,0,0,1.0,2
2,1,1,1,3,3,2,2,1,1,2,1,20,0,0,5.0,4
2,1,3,1,1,1,1,1,3,3,3,1,1,0,0,1.0,4
2,1,3,1,1,1,2,1,1,1,2,1,1,0,0,3.0,1
2,1,3,2,1,1,2,3,1,1,2,1,1,100,0,2.0,2
2,1,4,1,3,3,2,2,2,2,2,1,2,0,0,5.0,3
2,1,12,1,2,1,1,1,2,2,2,1,1,0,0,5.0,2
2,1,0,1,3,3,2,2,2,2,2,1,4,0,0,3.0,1
1,1,72,1,2,3,3,3,1,1,2,1,1,0,0,4.0,1
2,1,1,1,3,2,1,2,2,2,2,1,2,0,0,3.0,1
1,1,1,1,3,3,2,1,3,3,3,1,5,0,0,15.0,1
2,1,3,1,2,3,1,1,1,1,2,1,1,0,0,4.0,4
2,1,12,1,3,2,2,2,3,3,3,1,4,0,0,1.0,4
1,1,2,1,2,1,2,2,1,1,2,1,1,0,0,1.0,3
1,1,2,1,1,2,2,1,3,3,2,1,1,0,0,1.0,1
1,1,4,1,2,2,2,2,3,1,3,1,1,0,0,3.0,4
1,1,3,1,1,1,2,1,1,1,1,1,1,0,0,2.0,1
1,1,4,2,1,2,2,1,2,2,2,1,1,0,0,2.0,1
2,1,3,1,2,1,1,1,3,3,3,1,1,0,0,3.0,4
2,1,4,1,1,1,2,1,1,1,1,2,1,0,0,5.0,3
2,1,12,1,1,3,2,1,2,1,1,1,1,100,1,10.0,2
1,1,36,2,1,2,2,2,1,1,1,1,1,0,0,2.0,1
2,1,2,2,2,3,2,3,2,1,2,1,1,100,0,5.0,1
1,1,4,1,2,1,2,1,1,1,2,1,1,0,0,1.0,1
1,1,5,2,1,2,1,2,1,1,2,1,1,0,0,10.0,1
2,1,12,2,2,1,2,2,2,1,2,1,1,0,0,2.0,3
2,1,5,1,1,3,2,1,3,3,3,1,1,0,0,1.0,1
1,0,2,1,2,2,2,1,2,2,2,1,1,0,0,4.0,1
1,1,48,2,2,1,2,1,2,2,2,1,1,0,0,4.0,4
1,1,5,2,2,1,2,2,1,1,2,1,1,0,0,3.0,4
1,1,2,1,2,1,2,1,2,1,2,1,4,0,0,2.0,3
1,1,5,1,2,1,1,1,3,3,3,1,1,0,0,3.0,4
2,1,4,1,2,2,1,1,3,1,2,1,1,0,0,7.0,2
1,1,2,2,3,3,2,2,2,2,2,1,6,0,0,1.0,1
1,1,3,1,2,1,2,2,2,2,2,1,1,0,0,5.0,4
2,1,4,2,1,2,1,1,2,2,2,1,1,0,0,5.0,2
2,1,5,1,1,1,2,2,3,3,3,1,1,0,0,1.0,1
2,1,3,1,1,1,1,1,1,1,2,1,1,0,0,6.0,2
2,1,2,1,2,2,2,1,2,2,2,1,1,0,0,4.0,2
2,0,2,1,3,3,2,2,2,2,2,1,2,0,0,2.0,2
1,1,4,2,2,1,2,1,1,1,2,1,1,0,0,3.0,3
1,1,3,2,1,3,3,1,1,1,2,1,2,0,0,12.0,4
1,1,12,1,2,3,2,1,1,1,1,1,1,0,0,2.0,2
2,1,4,1,2,3,1,1,2,1,2,2,1,0,0,1.0,2
1,1,5,1,1,1,2,1,1,1,1,1,1,0,0,0.0,4
1,1,2,1,2,3,2,1,1,1,2,1,1,0,0,1.0,4
1,1,2,2,2,1,2,1,3,3,2,1,1,0,0,4.0,3
2,1,1,1,3,3,2,1,2,1,2,1,2,0,0,1.0,4
1,1,3,1,1,2,1,2,1,1,2,1,1,0,0,5.0,1
1,1,2,2,2,3,2,2,2,2,2,1,6,0,0,6.0,2
2,1,17,1,2,3,2,1,1,1,2,1,1,0,0,5.0,4
1,1,8,1,2,1,1,1,1,1,3,1,1,0,0,1.0,0
2,1,5,1,1,3,2,2,2,1,2,1,1,0,0,1.0,1
2,1,12,1,3,2,2,1,2,2,2,1,2,0,0,2.0,4
1,1,12,2,1,3,2,2,1,1,1,1,1,150,0,5.0,3
1,1,5,1,2,1,2,1,1,1,1,1,1,100,0,5.0,4
1,1,2,1,2,1,2,1,2,1,2,1,1,0,0,3.0,3
1,1,24,2,2,1,1,1,3,1,3,2,1,0,0,1.0,2
1,1,5,1,1,3,2,1,1,1,2,1,1,0,0,4.0,1
2,0,2,2,3,3,2,1,2,1,2,1,2,50,0,4.0,4
1,0,2,1,1,1,2,2,3,3,3,1,1,0,0,1.0,4
1,1,2,2,2,2,2,2,1,1,2,1,1,0,0,5.0,1
1,1,36,1,2,2,2,2,1,1,2,1,1,0,0,1.0,1
1,0,24,2,2,1,3,3,2,2,2,1,1,0,0,2.0,4
2,1,9,1,1,2,2,3,2,1,2,2,1,0,0,2.0,4
1,0,1,1,3,2,2,1,3,3,3,1,2,0,0,2.0,4
1,1,3,1,2,1,2,2,1,1,1,1,1,0,0,12.0,4
2,1,10,1,2,3,1,1,1,1,1,1,1,0,0,23.0,3
1,1,12,1,1,1,2,1,1,1,1,1,1,0,0,7.0,2
2,1,3,1,3,1,2,1,2,1,2,1,2,0,0,3.0,1
1,1,48,1,2,1,1,1,1,1,1,1,1,0,0,1.0,2
2,1,24,1,1,3,2,3,1,1,2,1,1,0,0,1.0,1
1,1,76,1,2,3,2,2,1,1,2,1,1,0,0,2.0,2
2,1,2,1,2,3,1,2,3,3,3,1,1,0,0,1.0,3
2,1,30,1,2,2,2,2,2,2,2,1,1,0,0,1.0,1
2,1,2,1,3,3,1,1,1,1,2,1,3,0,0,4.0,2
1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,1.0,3
1,0,48,1,2,1,2,3,1,1,1,1,1,0,0,1.0,2
1,1,9,2,3,2,2,1,1,1,2,1,2,30,0,3.0,2
1,1,12,1,2,1,2,3,1,1,1,1,1,0,0,2.0,4
2,1,6,1,2,3,1,1,1,1,1,1,3,0,0,3.0,4
2,0,1,1,1,2,2,1,2,1,2,1,1,0,0,2.0,1
2,1,4,2,1,1,1,2,2,1,2,1,3,100,0,0.0,4
2,1,18,1,1,2,1,1,1,1,3,1,1,0,0,7.0,2
1,0,1,1,1,3,2,1,2,2,2,1,1,0,0,1.0,3
1,0,2,1,3,3,2,1,2,2,2,1,8,0,0,8.0,3
1,0,2,1,2,3,2,1,2,1,2,1,1,0,0,1.0,4
2,1,132,1,2,2,2,1,1,1,1,1,1,0,0,1.0,3
2,1,16,2,1,1,3,2,1,1,1,1,1,0,0,0.0,4
1,1,84,2,1,2,1,1,3,3,3,1,1,0,0,1.0,4
1,1,48,1,2,1,2,2,3,3,3,1,1,0,0,3.0,4
1,1,2,1,3,3,2,1,2,1,2,1,4,0,0,1.0,1
2,1,12,2,1,1,2,3,1,3,3,1,1,0,0,5.0,1
1,1,2,2,1,3,2,2,1,1,2,1,1,0,0,5.0,1
1,1,72,1,2,2,3,3,1,1,1,1,1,0,0,0.0,4
2,1,3,1,1,1,2,2,3,3,3,1,1,0,0,1.0,1
1,1,60,1,2,2,1,2,1,1,3,1,1,0,0,4.0,2
2,1,2,1,1,2,1,1,2,1,2,1,2,0,0,3.0,2
2,1,2,2,2,2,2,2,2,2,2,1,1,0,0,5.0,2
2,1,1,1,2,2,1,1,2,2,2,1,1,0,0,4.0,4
1,1,7,1,1,1,2,1,1,1,2,1,1,0,0,1.0,4
1,1,3,2,1,1,2,1,2,2,2,1,1,0,0,3.0,1
2,1,6,1,2,2,1,1,2,2,2,3,1,0,0,4.0,4
2,1,2,1,2,3,1,1,2,2,2,1,1,0,0,3.0,1
1,1,3,1,2,2,2,1,1,1,2,1,1,0,0,3.0,2
1,1,2,1,2,1,2,1,3,1,2,1,1,0,0,2.0,3
1,1,2,1,2,3,2,2,2,2,2,1,8,0,0,8.0,1
1,1,1,2,3,3,2,2,2,2,2,1,5,0,0,4.0,4
1,1,4,2,2,2,2,2,1,1,2,1,1,0,0,2.0,1
1,1,24,1,2,1,2,1,1,1,1,1,1,500,0,6.0,3
2,1,2,1,2,3,2,2,2,1,2,2,1,0,0,2.0,2
1,0,24,1,2,1,3,2,3,3,3,1,1,0,0,3.0,4
1,1,12,1,2,1,1,2,3,3,2,1,1,0,0,0.0,4
2,0,3,2,1,2,1,2,2,2,2,1,1,200,0,1.0,1
1,1,1,2,2,3,2,1,2,2,2,1,1,0,0,8.0,2
2,1,2,1,1,2,2,1,2,2,2,1,1,200,0,5.0,2
2,1,12,1,3,3,3,1,1,1,1,1,5,0,0,5.0,4
1,1,12,2,1,1,1,1,1,1,1,1,1,0,0,5.0,4
2,1,3,1,1,2,2,1,2,1,2,1,1,0,0,2.0,3
1,1,2,2,2,2,2,1,2,1,2,1,4,0,0,3.0,4
1,1,1,1,2,2,2,1,2,2,2,1,2,0,0,5.0,3
1,1,72,1,1,1,1,1,1,1,2,2,1,0,0,4.0,4
2,1,2,1,1,2,1,1,3,3,3,1,1,0,0,3.0,1
1,1,1,1,1,3,2,1,1,1,2,1,1,100,0,2.0,1
1,1,36,2,1,3,3,1,1,1,1,1,1,0,0,10.0,3
1,1,3,1,2,1,2,1,3,3,2,1,1,0,0,2.0,3
2,0,2,1,2,3,1,1,3,3,3,1,3,0,0,5.0,3
2,1,24,1,2,3,3,1,1,1,1,1,2,0,6,11.0,4
2,1,11,1,1,1,2,1,1,1,1,1,1,100,0,6.0,4
2,1,12,1,3,3,2,2,2,2,2,1,6,0,0,6.0,2
1,1,3,1,1,1,1,2,3,3,3,1,1,0,0,2.0,4
2,1,12,1,3,2,1,2,2,2,2,1,2,0,0,3.0,4
2,1,60,1,1,3,3,1,1,1,1,1,1,200,0,2.0,1
2,1,1,1,2,2,1,2,2,1,2,1,1,0,0,10.0,4
1,1,2,2,2,3,2,1,2,1,2,1,2,0,0,5.0,3
2,1,6,1,2,3,3,1,1,1,2,1,1,0,0,3.0,3
2,1,3,1,1,1,2,1,3,3,3,1,1,0,0,3.0,2
1,1,2,1,1,3,2,2,2,1,3,1,1,0,0,1.0,4
2,1,2,2,1,2,1,1,2,2,2,1,1,0,0,3.0,1
2,1,3,1,1,2,3,1,2,1,2,1,4,0,0,4.0,4
2,1,5,1,2,3,2,1,2,2,2,1,1,0,0,1.0,2
1,1,24,2,1,3,2,2,1,1,1,1,1,200,0,2.0,2
1,1,4,1,3,3,1,2,2,2,2,1,6,0,0,1.0,1
2,1,3,1,1,1,2,1,2,2,2,1,1,0,0,3.0,4
2,1,4,2,1,2,2,2,1,1,2,1,1,0,0,3.0,3
2,1,19,2,1,1,2,1,1,1,1,1,2,0,0,4.0,4
2,1,2,2,2,2,2,2,2,1,2,1,1,50,0,2.0,1
1,1,2,1,2,3,2,1,2,2,3,1,1,0,0,3.0,1
2,1,6,1,1,1,1,2,2,1,2,1,1,0,0,4.0,3
1,1,2,2,1,2,3,2,2,2,2,1,2,100,0,3.0,3
1,1,2,1,2,1,2,2,1,1,2,1,1,0,0,1.0,2
2,1,12,1,1,1,3,1,1,1,1,1,1,50,0,4.0,4
1,1,11,1,1,1,2,1,1,1,1,1,1,0,0,2.0,4
2,1,2,2,2,3,1,2,2,2,2,1,3,0,0,7.0,0
1,1,36,2,2,2,2,2,2,1,1,1,1,0,0,7.0,4
2,1,12,1,2,2,2,1,3,3,1,1,1,0,0,5.0,1
1,0,1,1,2,1,2,2,3,3,3,1,2,0,0,1.0,4
2,1,8,2,2,2,1,1,3,3,3,1,1,0,0,2.0,4
2,1,24,2,2,1,1,1,1,1,3,1,1,0,0,2.0,2
2,1,1,1,1,1,2,1,2,2,2,1,1,100,0,6.0,2
1,1,3,2,1,2,2,1,2,2,2,1,1,1,0,2.0,3
1,1,3,1,2,2,2,2,1,1,2,1,1,0,0,8.0,4
2,1,2,2,3,2,3,2,2,2,2,1,2,50,0,2.0,2
1,1,12,1,1,2,1,1,3,1,3,1,1,0,0,3.0,2
1,1,8,1,1,1,2,1,1,1,1,1,1,0,0,9.0,2
1,1,1,1,2,1,2,2,2,1,2,1,1,0,0,0.0,1
2,1,2,2,2,3,2,2,2,1,2,1,1,50,0,7.0,3
2,1,1,2,1,3,2,3,2,2,2,1,3,0,0,5.0,2
2,1,12,1,1,2,2,1,1,1,1,1,1,0,0,3.0,4
1,1,6,2,2,1,2,2,1,3,3,1,1,0,0,4.0,3
1,1,2,2,3,2,2,1,2,1,2,1,4,0,0,8.0,3
1,0,48,1,3,1,2,2,3,3,3,1,2,0,0,0.0,4
2,1,1,1,3,3,2,2,3,3,2,1,5,0,0,2.0,2
2,0,0,1,1,2,2,1,2,2,2,1,1,0,0,2.0,3
1,1,60,1,1,1,2,2,1,1,1,1,1,0,1,4.0,4
1,1,0,1,3,2,2,1,2,2,2,1,10,0,0,13.0,2
1,1,2,1,2,1,2,1,1,1,2,1,1,0,0,7.0,2
2,1,3,1,3,3,2,1,2,2,2,1,7,0,0,14.0,2
2,1,3,1,1,1,2,1,2,2,2,1,1,0,0,1.0,4
2,1,2,1,1,2,2,2,2,2,2,1,1,0,0,3.0,4
1,1,2,2,3,1,2,1,2,2,2,1,2,0,0,1.0,4
1,1,1,1,2,1,2,2,2,2,2,1,2,0,0,1.0,2
1,1,24,1,1,1,3,1,1,1,1,1,1,200,0,3.0,4
2,1,10,1,2,2,2,2,2,2,2,1,1,0,0,1.0,4
1,1,2,1,2,1,2,1,1,1,2,1,1,0,0,2.0,3
2,1,1,2,1,2,3,3,2,2,2,1,1,50,0,3.0,2
1,1,60,1,1,1,1,3,1,1,1,1,1,150,0,2.0,2
2,1,1,1,1,3,2,1,2,2,2,1,1,15,0,5.0,2
2,1,4,2,1,3,2,1,1,1,2,1,1,100,0,5.0,3
2,1,5,1,2,1,2,1,1,1,1,1,1,150,2,13.0,4
1,1,7,1,2,2,2,1,1,1,1,1,1,100,0,10.0,4
1,1,36,1,2,3,3,1,3,3,1,1,1,0,0,0.0,4
2,1,2,1,1,2,2,1,1,1,3,1,1,0,0,1.0,3
2,1,2,2,1,2,2,1,2,1,2,1,1,100,0,5.0,2
1,1,2,1,2,2,2,1,3,3,2,1,1,0,0,3.0,3
1,1,0,1,3,3,2,1,2,2,2,1,8,0,0,7.0,2
2,1,1,2,2,1,1,2,2,2,2,1,1,0,0,4.0,2
1,1,2,2,2,2,2,1,2,2,2,1,1,0,0,2.0,2
1,1,2,1,1,1,2,1,1,1,2,1,1,0,0,1.0,1
2,1,4,2,2,2,1,2,1,1,2,1,1,80,0,13.0,3
1,1,1,2,3,3,2,2,2,2,2,1,9,0,0,11.0,4
2,1,3,1,1,2,1,1,2,1,2,1,1,0,0,1.0,1
1,1,3,1,1,2,2,1,1,1,2,1,1,0,0,2.0,4
1,1,60,2,2,3,1,2,3,1,3,2,1,100,0,3.0,4
2,1,5,1,2,1,3,1,1,1,2,1,1,0,0,5.0,2
2,1,2,1,2,2,1,2,2,2,2,1,1,0,0,1.0,1
1,1,12,1,3,1,2,2,3,3,3,1,4,0,0,7.0,4
2,1,2,1,2,2,2,1,2,1,2,1,1,0,0,7.0,3
1,1,2,2,2,1,2,1,2,1,2,1,1,0,0,6.0,2
2,1,14,1,1,1,3,1,2,1,1,1,1,0,0,5.0,2
2,1,1,1,1,2,1,1,2,2,2,1,1,0,0,3.0,1
2,1,8,1,2,2,2,1,3,3,3,1,1,0,0,5.0,2
1,1,3,1,2,1,1,1,1,1,2,1,1,100,0,2.0,4
1,1,8,1,1,3,2,2,1,1,1,1,1,0,0,5.0,4
2,1,6,2,2,2,1,2,1,1,1,1,1,30,0,3.0,4
2,1,1,1,2,3,1,1,2,2,2,1,1,0,0,1.0,1
2,1,1,1,1,3,2,1,1,1,2,1,1,0,0,2.0,1
2,1,18,1,1,1,2,1,2,1,1,1,1,0,0,1.0,4
1,1,60,1,1,3,2,2,2,1,2,2,1,0,0,5.0,1
1,1,12,1,1,1,2,1,2,1,2,1,1,0,0,3.0,4
1,1,6,2,2,1,2,1,1,1,3,1,1,100,0,1.0,1
1,1,2,1,3,3,1,2,2,2,2,1,7,0,0,5.0,4
2,1,2,1,3,2,1,2,2,2,2,1,2,0,0,5.0,4
2,1,2,2,2,2,1,2,2,3,2,1,1,0,0,3.0,1
1,1,2,1,2,1,2,1,2,1,2,1,1,0,0,1.0,2
1,0,5,2,3,3,2,1,2,2,3,1,2,0,0,2.0,2
1,1,2,2,2,2,2,1,2,2,2,1,1,0,0,1.0,2
1,1,24,1,1,2,3,2,1,1,2,1,1,0,0,2.0,1
2,1,2,1,3,2,1,2,2,1,2,1,2,0,0,9.0,3
2,1,5,1,3,2,1,1,1,1,1,1,6,0,0,5.0,4
1,1,24,1,2,2,2,2,1,1,1,1,2,0,0,21.0,4
1,1,2,1,3,1,2,1,2,1,2,1,2,0,0,5.0,4
1,1,1,1,2,2,2,1,1,1,2,1,2,0,0,5.0,2
1,1,2,2,1,1,2,2,2,2,2,1,1,0,0,3.0,1
2,1,4,1,2,1,1,1,2,1,2,1,1,0,0,6.0,2
1,1,36,2,2,2,1,1,1,1,3,1,1,250,0,6.0,3
1,1,12,2,1,2,2,1,1,1,3,1,2,0,0,2.0,3
2,1,12,2,2,2,1,1,1,1,1,1,1,0,0,7.0,3
2,1,2,1,3,2,2,1,2,2,2,1,4,0,0,5.0,2
1,1,84,2,2,1,1,1,1,1,1,1,1,0,0,1.0,1
2,1,4,1,1,3,2,2,2,2,2,1,2,0,0,2.0,4
1,1,7,2,2,1,3,3,1,1,2,1,1,500,0,1.0,1
2,1,2,2,2,2,2,1,2,1,2,1,1,50,2,5.0,2
2,1,9,2,2,3,2,1,2,2,2,1,2,0,0,8.0,4
2,1,1,1,2,3,2,1,2,1,2,1,1,0,0,3.0,2
2,1,3,2,2,3,1,2,2,1,2,1,1,0,0,2.0,4
2,1,3,1,3,3,1,1,2,2,2,1,9,0,0,18.0,3
1,1,24,2,3,3,2,2,1,1,1,1,4,0,0,4.0,4
2,1,4,1,3,2,1,2,2,2,2,1,2,40,0,1.0,1
1,1,1,2,2,1,2,3,1,1,2,1,1,0,0,3.0,3
2,1,5,1,1,3,2,1,2,2,2,1,1,0,0,1.0,2
1,1,3,1,1,1,2,2,2,1,2,1,1,0,0,2.0,4
1,1,2,1,1,2,2,2,2,2,2,1,1,0,0,4.0,2
2,0,4,1,1,3,1,1,3,3,3,2,3,0,0,1.0,4
1,1,2,1,1,2,2,1,1,1,2,1,1,0,0,6.0,4
1,0,24,2,3,2,3,2,1,1,1,1,2,0,0,2.0,1
2,1,1,2,2,2,2,2,3,3,2,1,3,0,0,3.0,0
1,1,9,1,2,3,2,1,1,1,1,1,1,0,0,2.0,4
1,1,4,1,1,1,3,2,1,1,2,1,1,0,0,5.0,2
1,1,96,1,2,2,2,2,1,1,1,1,1,0,0,2.0,4
2,1,60,2,3,2,2,1,2,1,1,2,2,0,0,4.0,2
2,1,72,2,1,3,2,2,3,3,3,1,1,0,0,1.0,4
2,1,46,1,2,3,3,1,2,2,2,1,1,0,0,5.0,3
1,1,2,1,2,2,2,1,2,1,2,1,1,0,0,5.0,2
1,1,1,1,2,2,2,2,3,3,3,1,1,0,0,1.0,4
1,1,1,1,3,3,2,1,3,3,3,1,6,100,0,3.0,4
1,1,3,2,2,1,1,1,3,3,3,1,2,0,0,2.0,3
2,1,2,1,1,2,1,1,2,1,2,1,1,0,0,5.0,3
2,1,2,2,2,1,2,2,1,1,2,1,1,100,0,4.0,4
2,1,3,1,3,3,1,1,1,1,3,2,3,0,0,5.0,4
2,1,2,1,1,1,2,1,2,2,2,1,1,0,0,4.0,1
2,1,6,2,3,3,2,2,1,1,1,1,3,135,0,14.0,2
2,0,2,1,1,2,1,1,1,1,2,1,1,0,0,2.0,1
2,1,12,1,2,2,2,2,3,1,3,1,2,0,0,4.0,4
1,1,8,1,1,2,1,2,1,1,2,1,1,0,0,4.0,3
2,1,2,1,2,2,2,1,2,2,2,1,1,0,0,4.0,2
1,1,48,1,1,3,2,3,1,1,1,1,1,0,0,3.0,4
2,1,1,2,3,3,1,2,2,2,2,1,5,0,0,2.0,3
2,1,1,1,2,3,2,1,2,1,2,1,1,0,0,7.0,1
1,1,2,2,2,2,2,1,2,1,1,1,1,0,0,8.0,4
2,1,6,2,1,1,2,1,2,2,2,1,1,0,0,6.0,2
2,1,3,1,2,1,2,1,2,2,2,1,2,0,0,4.0,3
2,1,0,1,1,3,2,2,2,2,2,1,1,0,0,1.0,2
2,1,3,2,3,2,1,2,2,2,2,1,2,0,0,3.0,0
1,1,12,1,2,1,2,1,1,1,1,1,1,0,0,1.0,3
2,1,2,2,1,3,2,2,1,1,2,1,1,50,0,11.0,1
2,1,9,2,2,2,2,1,2,2,2,1,1,0,0,3.0,3
2,1,3,1,1,1,2,1,1,1,2,1,1,0,0,5.0,1
1,1,4,1,2,2,2,1,1,1,2,1,1,0,0,1.0,2
1,1,2,1,2,1,2,1,2,1,2,1,1,0,0,2.0,2
1,1,3,1,1,1,2,1,3,3,2,1,1,0,0,2.0,3
2,1,4,1,2,3,2,1,2,1,2,2,1,0,0,2.0,2
2,1,3,1,1,3,2,1,2,1,2,1,1,0,0,5.0,3
1,1,2,1,1,2,3,1,2,1,3,1,1,0,0,1.0,4
2,1,2,1,1,2,1,1,2,1,2,1,1,50,0,5.0,2
2,1,2,2,1,1,2,2,2,2,2,1,1,150,0,4.0,1
2,1,10,1,2,2,1,2,1,1,1,1,1,0,0,1.0,1
1,1,12,2,1,3,2,2,3,3,3,1,1,0,0,2.0,2
1,1,15,1,1,2,1,2,1,1,2,1,1,200,0,3.0,3
2,1,5,1,1,1,2,2,2,2,2,1,1,0,0,2.0,1
2,0,3,2,2,2,1,1,3,3,3,1,1,0,0,1.0,2
1,1,3,2,2,2,3,2,1,1,2,1,1,0,0,5.0,2
1,1,1,1,2,2,2,1,2,2,2,1,1,0,0,2.0,1
2,1,6,1,2,3,1,2,1,1,1,1,1,0,0,2.0,4
2,1,36,2,2,3,2,1,1,1,1,1,1,0,0,4.0,4
2,1,2,1,2,3,1,2,2,1,2,1,1,0,0,3.0,3
1,1,2,2,1,2,2,1,2,2,2,1,1,0,0,2.0,1
1,1,2,1,1,1,3,1,3,3,3,1,1,0,0,2.0,1
2,0,2,1,2,3,2,2,2,2,2,1,1,0,0,10.0,1
2,0,5,1,2,2,2,2,2,2,2,1,1,0,0,5.0,1
1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,1.0,1
1,1,1,2,2,2,2,1,3,3,3,1,1,0,0,3.0,1
1,1,24,1,1,3,2,2,1,1,1,1,1,0,0,3.0,3
2,1,1,1,2,2,2,1,2,2,2,1,1,5,0,1.0,1
1,1,2,2,3,3,1,2,1,3,3,1,5,0,0,1.0,0
2,1,2,1,1,1,2,1,2,1,2,1,2,0,0,2.0,1
1,1,2,2,2,2,2,1,3,1,3,1,1,0,0,1.0,2
1,1,5,2,1,2,2,2,2,1,2,1,1,0,0,13.0,3
2,1,3,1,3,3,2,1,2,2,2,1,3,0,0,5.0,3
2,1,1,1,2,2,3,3,2,2,2,1,2,0,0,7.0,1
1,1,2,2,2,1,2,2,2,1,2,1,1,0,0,8.0,3
1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,3.0,2
2,1,10,2,2,1,2,2,1,1,1,1,2,0,0,1.0,3
1,1,1,1,2,2,2,2,2,1,2,1,1,0,1,13.0,3
1,1,60,1,1,2,2,1,3,3,1,1,1,300,0,4.0,3
1,1,2,1,1,1,2,2,1,1,2,1,1,0,0,1.0,3
1,1,5,1,2,1,2,2,3,1,2,1,1,0,0,3.0,2
1,1,50,1,2,2,1,2,1,1,3,1,1,100,0,4.0,3
1,1,2,1,1,3,2,1,2,2,2,1,2,50,0,2.0,2
2,1,1,1,2,3,1,1,2,2,2,1,1,0,0,4.0,4
1,1,72,1,1,3,1,1,1,1,2,3,1,0,0,0.0,4
2,0,1,1,1,2,2,2,3,3,3,1,1,0,0,5.0,1
2,1,3,1,1,2,2,1,2,1,2,1,1,0,0,4.0,3
2,1,1,2,3,3,1,2,2,2,2,1,6,0,0,1.0,4
1,1,17,2,3,3,3,2,1,1,2,1,2,0,0,2.0,1
1,1,1,1,2,1,2,1,2,1,2,1,2,0,0,14.0,2
1,1,2,1,2,2,2,1,1,1,2,1,1,0,0,28.0,3
1,1,84,1,1,3,2,3,1,1,2,1,1,0,0,2.0,2
2,1,24,1,2,2,2,1,1,1,1,1,1,0,0,1.0,4
2,1,1,1,2,3,1,1,2,2,2,1,1,0,0,1.0,3
2,1,8,2,2,2,2,1,2,2,2,1,1,0,0,1.0,4
1,1,1,2,1,3,2,2,2,1,2,1,1,0,0,1.0,3
2,1,8,1,1,3,2,1,1,1,2,1,1,0,0,3.0,3
2,1,1,1,2,2,1,1,3,3,3,1,1,10,0,8.0,4
